state,year,congress house,congress sen class 1,congress sen class 2,congress sen class 3,electoral,governor,legislature house,legislature sen,congress sen
alabama,1980,"4D, 3R",,D,D,R,D,"101D, 4R",35D,2D
alabama,1981,"4D, 3R",,D,R,R,D,"101D, 4R",35D,"1D,1R"
alabama,1982,"4D, 3R",,D,R,R,D,"101D, 4R",35D,"1D,1R"
alabama,1983,"5D, 2R",,D,R,R,D,"97D, 8R","32D, 3R","1D,1R"
alabama,1984,"5D, 2R",,D,R,R,D,"87D, 18R","29D, 3R, 3I","1D,1R"
alabama,1985,"5D, 2R",,D,R,R,D,"87D, 18R","29D, 3R, 3I","1D,1R"
alabama,1986,"5D, 2R",,D,R,R,D,"87D, 18R","29D, 3R, 3I","1D,1R"
alabama,1987,"5D, 2R",,D,D,R,R,"89D, 16R","30D, 5R",2D
alabama,1988,"5D, 2R",,D,D,R,R,"89D, 16R","30D, 5R",2D
alabama,1989,"5D, 2R",,D,D,R,R,"82D, 23R","27D, 8R",2D
alabama,1990,"5D, 2R",,D,D,R,R,"82D, 23R","27D, 8R",2D
alabama,1991,"5D, 2R",,D,D,R,R,"82D, 23R","28D, 7R",2D
alabama,1992,"5D, 2R",,D,D,R,R,"82D, 23R","28D, 7R",2D
alabama,1993,"4D, 3R",,D,D,R,R,"82D, 23R","27D, 8R",2D
alabama,1993,"4D, 3R",,D,D,R,D,"82D, 23R","27D, 8R",2D
alabama,1994,"4D, 3R",,D,D,R,D,"82D, 23R","27D, 8R",2D
alabama,1995,"4D, 3R",,D,R,R,R,"73D, 32R","23D, 12R","1D,1R"
alabama,1996,"4D, 3R",,D,R,R,R,"73D, 32R","23D, 12R","1D,1R"
alabama,1997,"5R, 2D",,R,R,R,R,"71D, 34R","23D, 12R",2R
alabama,1998,"5R, 2D",,R,R,R,R,"68D, 37R","21D, 14R",2R
alabama,1999,"5R, 2D",,R,R,R,D,"69D, 36R","23D, 12R",2R
alabama,2000,"5R, 2D",,R,R,R,D,"69D, 36R","24D, 11R",2R
alabama,2001,"5R, 2D",,R,R,R,D,"68D, 37R","24D, 11R",2R
alabama,2002,"5R, 2D",,R,R,R,D,"67D, 38R","24D, 11R",2R
alabama,2003,"5R, 2D",,R,R,R,R,"63D, 42R","25D, 10R",2R
alabama,2004,"5R, 2D",,R,R,R,R,"63D, 42R","25D, 10R",2R
alabama,2004,"5R, 2D",,R,R,R,R,"63D, 42R","25D, 10R",2R
alabama,2005,"5R, 2D",,R,R,R,R,"63D, 42R","25D, 10R",2R
alabama,2006,"5R, 2D",,R,R,R,R,"62D, 43R","25D, 10R",2R
alabama,2007,"5R, 2D",,R,R,R,R,"62D, 43R","23D, 12R",2R
alabama,2008,"5R, 2D",,R,R,R,R,"62D, 43R","22D, 13R",2R
alabama,2009,"4R, 3D",,R,R,R,R,"62D, 43R","21D, 13R, 1I",2R
alabama,2010,"5R, 2D",,R,R,R,R,"60D, 45R","20D, 14R, 1I",2R
alabama,2011,"6R, 1D",,R,R,R,R,"66R, 39D","22R, 12D, 1I",2R
alabama,2012,"6R, 1D",,R,R,R,R,"66R, 39D","22R, 12D, 1I",2R
alabama,2013,"6R, 1D",,R,R,R,R,"66R, 38D, 1I","23R, 11D, 1I",2R
alabama,2013,"6R, 1D",,R,R,R,R,"66R, 38D, 1I","23R, 11D, 1I",2R
alabama,2014,"6R, 1D",,R,R,R,R,"67R, 37D, 1I","23R, 11D, 1I",2R
alabama,2015,"6R, 1D",,R,R,R,R,"72R, 33D","26R, 8D, 1I",2R
alaska,1980,1R,,R,D,R,R,"25D, 14R, 1L","11R, 9D","1D,1R"
alaska,1981,1R,,R,R,R,R,"22D, 16R, 2L","10D, 10R",2R
alaska,1981,1R,,R,R,R,R,,"10D, 10R",2R
alaska,1982,1R,,R,R,R,R,,"10D, 10R",2R
alaska,1983,1R,,R,R,R,D,"20D, 20R","11R, 9D",2R
alaska,1984,1R,,R,R,R,D,"20D, 20R","11R, 9D",2R
alaska,1985,1R,,R,R,R,D,"21D, 18R, 1L","11R, 9D",2R
alaska,1986,1R,,R,R,R,D,"21D, 18R, 1L","11R, 9D",2R
alaska,1987,1R,,R,R,R,D,"24D, 16R","12R, 8D",2R
alaska,1988,1R,,R,R,R,D,"24D, 16R","12R, 8D",2R
alaska,1989,1R,,R,R,R,D,"24D, 16R","12R, 8D",2R
alaska,1990,1R,,R,R,R,D,"24D, 16R","12R, 8D",2R
alaska,1991,1R,,R,R,R,A,"23D, 17R","10D, 10R",2R
alaska,1992,1R,,R,R,R,A,"23D, 17R","10D, 10R",2R
alaska,1993,1R,,R,R,R,A,"20D, 18R, 1A, 1I","10R, 9D, 1ID",2R
alaska,1994,1R,,R,R,R,A,"20D, 18R, 1A, 1I","10R, 9D, 1ID",2R
alaska,1994,1R,,R,R,R,R,"21D, 18R, 1I","10R, 9D, 1ID",2R
alaska,1995,1R,,R,R,R,D,"22R, 17D, 1I","12R, 7D, 1ID",2R
alaska,1996,1R,,R,R,R,D,"22R, 17D, 1I","12R, 7D, 1ID",2R
alaska,1997,1R,,R,R,R,D,"25R, 15D","14R, 6D",2R
alaska,1998,1R,,R,R,R,D,"25R, 15D","14R, 6D",2R
alaska,1999,1R,,R,R,R,D,"26R, 14D","15R, 5D",2R
alaska,2000,1R,,R,R,R,D,"26R, 14D","15R, 5D",2R
alaska,2001,1R,,R,R,R,D,"27R, 13D","14R, 6D",2R
alaska,2002,1R,,R,R,R,D,"27R, 13D","14R, 6D",2R
alaska,2002,1R,,R,R,R,D,"27R, 13D","14R, 6D",2R
alaska,2003,1R,,R,R,R,R,"27R, 13D","12R, 8D",2R
alaska,2004,1R,,R,R,R,R,"27R, 13D","12R, 8D",2R
alaska,2005,1R,,R,R,R,R,"26R, 14D","12R, 8D",2R
alaska,2006,1R,,R,R,R,R,"26R, 14D","12R, 8D",2R
alaska,2007,1R,,R,R,R,R,"23R, 17D","11R, 9D",2R
alaska,2008,1R,,R,R,R,R,"23R, 17D","11R, 9D",2R
alaska,2009,1R,,D,R,R,R,"22R, 18D","10R, 10D","1D,1R"
alaska,2010,1R,,D,R,R,R,"22R, 18D","10R, 10D","1D,1R"
alaska,2011,1R,,D,R,R,R,"24R, 16D","10R, 10D","1D,1R"
alaska,2012,1R,,D,R,R,R,"24R, 16D","10R, 10D","1D,1R"
alaska,2013,1R,,D,R,R,R,"26R, 14D","13R, 7D","1D,1R"
alaska,2014,1R,,D,R,R,R,"26R, 14D","13R, 7D","1D,1R"
alaska,2015,1R,,R,R,R,I,"23R, 16D, 1I","14R, 6D",2R
arizona,1980,"2R, 2D",D,,R,R,D,"42R, 18D","16R, 14D","1D,1R"
arizona,1981,"2R, 2D",D,,R,R,D,"43R, 17D","16R, 14D","1D,1R"
arizona,1982,"2R, 2D",D,,R,R,D,"43R, 17D","16R, 14D","1D,1R"
arizona,1983,"3R, 2D",D,,R,R,D,"39R, 21D","18R, 12D","1D,1R"
arizona,1984,"3R, 2D",D,,R,R,D,"39R, 21D","18R, 12D","1D,1R"
arizona,1985,"4R, 1D",D,,R,R,D,"38R, 22D","18R, 12D","1D,1R"
arizona,1986,"4R, 1D",D,,R,R,D,"38R, 22D","18R, 12D","1D,1R"
arizona,1987,"4R, 1D",D,,R,R,R,"36R, 24D","19R, 11D","1D,1R"
arizona,1988,"4R, 1D",D,,R,R,R,"36R, 24D","19R, 11D","1D,1R"
arizona,1988,"4R, 1D",D,,R,R,D,"36R, 24D","19R, 11D","1D,1R"
arizona,1989,"4R, 1D",D,,R,R,D,"34R, 26D","17R, 13D","1D,1R"
arizona,1990,"4R, 1D",D,,R,R,D,"34R, 26D","17R, 13D","1D,1R"
arizona,1991,"4R, 1D",D,,R,R,R,"33R, 27D","17D, 13R","1D,1R"
arizona,1992,"4R, 1D",D,,R,R,R,"33R, 27D","17D, 13R","1D,1R"
arizona,1993,"3R, 3D",D,,R,R,R,"35R, 25D","18R, 12D","1D,1R"
arizona,1994,"3R, 3D",D,,R,R,R,"35R, 25D","18R, 12D","1D,1R"
arizona,1995,"5R, 1D",R,,R,R,R,"38R, 22D","19R, 11D",2R
arizona,1996,"5R, 1D",R,,R,D,R,"38R, 22D","19R, 11D",2R
arizona,1997,"5R, 1D",R,,R,D,R,"38R, 22D","18R, 12D",2R
arizona,1997,"5R, 1D",R,,R,D,R,"38R, 22D","18R, 12D",2R
arizona,1998,"5R, 1D",R,,R,D,R,"38R, 22D","18R, 12D",2R
arizona,1999,"5R, 1D",R,,R,D,R,"40R, 20D","16R, 14D",2R
arizona,2000,"5R, 1D",R,,R,R,R,"40R, 20D","16R, 14D",2R
arizona,2001,"5R, 1D",R,,R,R,R,"36R, 24D","15R, 15D",2R
arizona,2002,"5R, 1D",R,,R,R,R,"36R, 24D","15R, 15D",2R
arizona,2003,"6R, 2D",R,,R,R,D,"39R, 21D","17R, 13D",2R
arizona,2004,"6R, 2D",R,,R,R,D,"39R, 21D","17R, 13D",2R
arizona,2005,"6R, 2D",R,,R,R,D,"38R, 22D","18R, 12D",2R
arizona,2006,"6R, 2D",R,,R,R,D,"39R, 21D","18R, 12D",2R
arizona,2007,"4R, 4D",R,,R,R,D,"33R, 27D","17R, 13D",2R
arizona,2008,"4R, 4D",R,,R,R,D,"33R, 27D","17R, 13D",2R
arizona,2009,"5D, 3R",R,,R,R,D,"36R, 24D","18R, 12D",2R
arizona,2009,"5D, 3R",R,,R,R,R,"36R, 24D","18R, 12D",2R
arizona,2010,"5D, 3R",R,,R,R,R,"36R, 24D","18R, 12D",2R
arizona,2011,"5R, 3D",R,,R,R,R,"40R, 20D","21R, 9D",2R
arizona,2012,"5R, 3D",R,,R,R,R,"40R, 20D","21R, 9D",2R
arizona,2013,"5D, 4R",R,,R,R,R,"36R, 24D","17R, 13D",2R
arizona,2014,"5D, 4R",R,,R,R,R,"36R, 24D","17R, 13D",2R
arizona,2015,"5R, 4D",R,,R,R,R,"36R, 24D","17R, 13D",2R
arizona,2016,"5R, 4D",R,,R,R,R,"36R, 24D","18R, 12D",2R
arkansas,1980,"2D, 2R",, , ,R,D,"94D, 6R",35D,
arkansas,1981,"2D, 2R",, ,D,R,R,"93D, 7R","34D, 1R",1D
arkansas,1982,"2D, 2R",, ,D,R,R,"93D, 7R","34D, 1R",1D
arkansas,1983,"2D, 2R",, ,D,R,D,"93D, 7R","32D, 3R",1D
arkansas,1984,"2D, 2R",, ,D,R,D,"93D, 7R","32D, 3R",1D
arkansas,1985,"3D, 1R",,D,D,R,D,"91D, 9R","32D, 3R",2D
arkansas,1986,"3D, 1R",,D,D,R,D,"91D, 9R","32D, 3R",2D
arkansas,1987,"3D, 1R",,D, ,R,D,"91D, 9R","31D, 4R",1D
arkansas,1988,"3D, 1R",,D, ,R,D,"91D, 9R","31D, 4R",1D
arkansas,1989,"3D, 1R",,D, ,R,D,"88D, 12R","31D, 4R",1D
arkansas,1989,"2D, 2R",,D, ,R,D,"88D, 12R","31D, 4R",1D
arkansas,1990,"2D, 2R",,D, ,R,D,"88D, 12R","31D, 4R",1D
arkansas,1990,"2D, 2R",,D, ,R,D,"88D, 12R","31D, 4R",1D
arkansas,1991,"3D, 1R",, , ,R,D,"91D, 9R","31D, 4R",
arkansas,1991,"3D, 1R",, , ,,D,"91D, 9R","31D, 4R",
arkansas,1992,"3D, 1R",, , ,D,D,"91D, 9R","31D, 4R",
arkansas,1993,"2D, 2R",, , ,D,D,"89D, 11R","31D, 4R",
arkansas,1994,"2D, 2R",, , ,D,D,"89D, 11R","31D, 4R",
arkansas,1995,"2D, 2R",, , ,D,D,"88D, 12R","30D, 5R",
arkansas,1996,"2D, 2R",, , ,D,D,"88D, 12R","30D, 5R",
arkansas,1996,"2D, 2R",, , ,D,R,"88D, 12R","30D, 5R",
arkansas,1997,"2D, 2R",,R, ,D,R,"87D, 13R","30D, 5R",1R
arkansas,1998,"2D, 2R",,R, ,D,R,"87D, 13R","30D, 5R",1R
arkansas,1999,"2D, 2R",,R,D,D,R,"76D, 24R","30D, 5R","1D,1R"
arkansas,2000,"2D, 2R",,R,D,R,R,"76D, 24R","30D, 5R","1D,1R"
arkansas,2001,"3D, 1R",,R,D,R,R,"72D, 28R","27D, 8R","1D,1R"
arkansas,2002,"3D, 1R",,R,D,R,R,"72D, 28R","27D, 8R","1D,1R"
arkansas,2003,"3D, 1R",,D,D,R,R,"70D, 30R","27D, 8R",2D
arkansas,2004,"3D, 1R",,D,D,R,R,"70D, 30R","27D, 8R",2D
arkansas,2005,"3D, 1R",,D, ,R,R,"72D, 28R","27D, 8R",1D
arkansas,2006,"3D, 1R",,D, ,R,R,"72D, 28R","27D, 8R",1D
arkansas,2007,"3D, 1R",,D, ,R,D,"72D, 28R","27D, 8R",1D
arkansas,2008,"3D, 1R",,D, ,R,D,"72D, 28R","27D, 8R",1D
arkansas,2009,"3D, 1R",, , ,R,D,"71D, 28R, 1G","27D, 8R",
arkansas,2010,"3D, 1R",, , ,R,D,"72D, 28R","27D, 8R",
arkansas,2011,"3R, 1D",, ,R,R,D,"54D, 46R","20D, 15R",1R
arkansas,2012,"3R, 1D",, ,R,Mitt Romney and Paul Ryan N,D,"54D, 46R","20D, 15R",1R
arkansas,2013,4R,, ,R,Mitt Romney and Paul Ryan N,D,"51R, 48D, 1G","21R, 14D",1R
arkansas,2013,4R,, ,R,Mitt Romney and Paul Ryan N,D,"51R, 48D, 1G","21R, 14D",1R
arkansas,2014,4R,, ,R,Mitt Romney and Paul Ryan N,D,"51R, 48D, 1G","22R, 13D",1R
arkansas,2015,4R,,R,R,Mitt Romney and Paul Ryan N,R,"64R, 36D","24R, 11D",2R
arkansas,2015,4R,,R,R,Mitt Romney and Paul Ryan N,R,"63R, 36D, 1I","24R, 11D",2R
arkansas,2015,4R,,R,R,Mitt Romney and Paul Ryan N,R,"64R, 35D, 1I","24R, 11D",2R
arkansas,2016,4R,,R,R,R,R,"64R, 35D, 1I","24R, 11D",2R
california,1980,"25D, 18R",S. I. Hayakawa,,D,R,D,"50D, 30R","26D, 14R","1I,1w,1H,1D,1y,1S,1k,4a"
california,1981,"22D, 21R",S. I. Hayakawa,,D,,D,"47D, 33R","26D, 14R","1I,1w,1H,1D,1y,1S,1k,4a"
california,1982,"22D, 21R",S. I. Hayakawa,,D,,D,"47D, 33R","26D, 14R","1I,1w,1H,1D,1y,1S,1k,4a"
california,1983,"28D, 17R",R,,D,,R,"48D, 32R","25D, 15R","1D,1R"
california,1984,"28D, 17R",R,,D,R,R,"48D, 32R","25D, 15R","1D,1R"
california,1985,"28D, 17R",R,,D,,R,"47D, 33R","25D, 15R","1D,1R"
california,1986,"28D, 17R",R,,D,,R,"47D, 33R","25D, 15R","1D,1R"
california,1987,"28D, 17R",R,,D,,R,"44D, 36R","24D, 15R, 1I","1D,1R"
california,1988,"28D, 17R",R,,D,R,R,"44D, 36R","24D, 15R, 1I","1D,1R"
california,1988,"28D, 17R",R,,D,R,R,"44D, 36R","24D, 15R, 1I","1D,1R"
california,1989,"28D, 17R",R,,D,,R,"47D, 33R","24D, 15R, 1I","1D,1R"
california,1990,"28D, 17R",R,,D,,R,"47D, 33R","24D, 15R, 1I","1D,1R"
california,1991,"26D, 19R",R,,D,,R,"46D, 34R","25D, 14R, 1I","1D,1R"
california,1992,"26D, 19R",D,,D,D,R,"46D, 34R","25D, 14R, 1I",2D
california,1992,"26D, 19R",R,,D,D,R,"46D, 34R","25D, 14R, 1I","1D,1R"
california,1993,"30D, 22R",D,,D,,R,"48D, 32R","23D, 15R, 2I",2D
california,1994,"30D, 22R",D,,D,,R,"48D, 32R","23D, 15R, 2I",2D
california,1994,"30D, 22R",D,,D,,R,"48D, 32R","23D, 15R, 2I",2D
california,1995,"26D, 26R",D,,D,D,R,"41R, 39D","21D, 17R, 2I",2D
california,1995,"27D, 25R",D,,D,,R,"41R, 39D","21D, 17R, 2I",2D
california,1996,"26D, 26R",D,,D,D,R,"41R, 39D","21D, 17R, 2I",2D
california,1997,"29D, 23R",D,,D,,R,"43D, 37R","23D, 16R, 1I",2D
california,1998,"29D, 23R",D,,D,,R,"43D, 37R","23D, 16R, 1I",2D
california,1999,"28D, 24R",D,,D,,D,"47D, 32R, 1G","25D, 15R",2D
california,1999,"28D, 24R",D,,D,,D,"47D, 32R, 1G","25D, 15R",2D
california,1999,"28D, 24R",D,,D,,D,"47D, 32R, 1G","25D, 15R",2D
california,2000,"27D, 25R",D,,D,D,D,"47D, 32R, 1G","25D, 15R",2D
california,2000,"28D, 24R",D,,D,D,D,"47D, 32R, 1G","25D, 15R",2D
california,2001,"32D, 20R",D,,D,,D,"50D, 30R","26D, 14R",2D
california,2002,"32D, 20R",D,,D,,D,"50D, 30R","26D, 14R",2D
california,2003,"33D, 20R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2003,"33D, 20R",D,,D,,D,"48D, 32R","25D, 15R",2D
california,2004,"33D, 20R",D,,D,D,R,"48D, 32R","25D, 15R",2D
california,2005,"33D, 20R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2005,"33D, 20R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2005,"33D, 20R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2006,"33D, 20R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2007,"34D, 19R",D,,D,,R,"48D, 32R","25D, 15R",2D
california,2008,"34D, 19R",D,,D,D,R,"48D, 32R","25D, 15R",2D
california,2009,"34D, 19R",D,,D,,R,"50D, 29R, 1I","25D, 15R",2D
california,2010,"34D, 19R",D,,D,,R,"50D, 29R, 1I","25D, 15R",2D
california,2011,"34D, 19R",D,,D,,D,"52D, 28R","25D, 15R",2D
california,2012,"34D, 19R",D,,D,D,D,"52D, 27R, 1I","25D, 15R",2D
california,2012,"34D, 19R",D,,D,,D,"52D, 28R","25D, 15R",2D
california,2013,"38D, 15R",D,,D,,D,"55D, 25R","25D, 12R",2D
california,2013,"38D, 15R",D,,D,,D,"55D, 25R","29D, 11R",2D
california,2014,"38D, 15R",D,,D,,D,"55D, 25R","25D, 12R",2D
california,2015,"39D, 14R",D,,D,,D,"52D, 28R","26D, 14R",2D
california,2016,"39D, 14R",D,,D,D,D,"52D, 28R","26D, 14R",2D
california,2017,"39D, 14R",D,,D,,D,"55D, 25R","27D, 13R",2D
colorado,1980,"3D, 2R",,R,D,R,D,"38R, 27D","22R, 13D","1D,1R"
colorado,1981,"3D, 2R",,R,D,R,D,"39R, 26D","22R, 13D","1D,1R"
colorado,1982,"3D, 2R",,R,D,R,D,"39R, 26D","22R, 13D","1D,1R"
colorado,1983,"3D, 3R",,R,D,R,D,"40R, 25D","22R, 13D","1D,1R"
colorado,1984,"3D, 3R",,R,D,R,D,"40R, 25D","22R, 13D","1D,1R"
colorado,1985,"4R, 2D",,R,D,R,D,"48R, 17D","24R, 11D","1D,1R"
colorado,1986,"4R, 2D",,R,D,R,D,"48R, 17D","24R, 11D","1D,1R"
colorado,1987,"3R, 3D",,R,D,R,D,"41R, 24D","25R, 10D","1D,1R"
colorado,1988,"3R, 3D",,R,D,R,D,"41R, 24D","25R, 10D","1D,1R"
colorado,1989,"3R, 3D",,R,D,R,D,"40R, 25D","24R, 11D","1D,1R"
colorado,1990,"3R, 3D",,R,D,R,D,"40R, 25D","24R, 11D","1D,1R"
colorado,1991,"3R, 3D",,R,D,R,D,"38R, 27D","23R, 12D","1D,1R"
colorado,1992,"3R, 3D",,R,D,D,D,"38R, 27D","23R, 12D","1D,1R"
colorado,1993,"4R, 2D",,R,D,D,D,"34R, 31D","19R, 16D","1D,1R"
colorado,1994,"4R, 2D",,R,D,D,D,"34R, 31D","19R, 16D","1D,1R"
colorado,1995,"4R, 2D",,R,R,D,D,"41R, 24D","19R, 16D",2R
colorado,1996,"4R, 2D",,R,R,R,D,"41R, 24D","19R, 16D",2R
colorado,1997,"4R, 2D",,R,R,R,D,"41R, 24D","20R, 15D",2R
colorado,1998,"4R, 2D",,R,R,R,D,"41R, 24D","20R, 15D",2R
colorado,1999,"4R, 2D",,R,R,R,R,"39R, 26D","21R, 14D",2R
colorado,1999,"4R, 2D",,R,R,R,R,"39R, 26D","21R, 14D",2R
colorado,2000,"4R, 2D",,R,R,R,R,"39R, 26D","21R, 14D",2R
colorado,2001,"4R, 2D",,R,R,R,R,"38R, 27D","18D, 17R",2R
colorado,2002,"4R, 2D",,R,R,R,R,"38R, 27D","18D, 17R",2R
colorado,2003,"5R, 2D",,R,R,R,R,"37R, 28D","18R, 17D",2R
colorado,2004,"5R, 2D",,R,R,R,R,"37R, 28D","18R, 17D",2R
colorado,2005,"4R, 3D",,R,D,R,R,"33D, 32R","18D, 17R","1D,1R"
colorado,2005,"4R, 3D",,R,D,R,R,"33D, 32R","18D, 17R","1D,1R"
colorado,2006,"4R, 3D",,R,D,R,R,"33D, 32R","18D, 17R","1D,1R"
colorado,2006,"4R, 3D",,R,D,R,R,"33D, 32R","18D, 17R","1D,1R"
colorado,2007,"4D, 3R",,R,D,R,D,"39D, 26R","20D, 15R","1D,1R"
colorado,2008,"4D, 3R",,R,D,D,D,"39D, 26R","20D, 15R","1D,1R"
colorado,2009,"5D, 2R",,D,D,D,D,"38D, 27R","21D, 14R",2D
colorado,2009,"5D, 2R",,D,D,D,D,"38D, 27R","21D, 14R",2D
colorado,2010,"5D, 2R",,D,D,D,D,"38D, 27R","21D, 14R",2D
colorado,2011,"4R, 3D",,D,D,D,D,"33R, 32D","20D, 15R",2D
colorado,2012,"4R, 3D",,D,D,D,D,"33R, 32D","20D, 15R",2D
colorado,2013,"4R, 3D",,D,D,D,D,"37D, 28R","20D, 15R",2D
colorado,2014,"4R, 3D",,D,D,D,D,"37D, 28R","18D, 17R",2D
colorado,2015,"4R, 3D",,R,D,D,D,"34D, 31R","18R, 17D","1D,1R"
colorado,2016,"4R, 3D",,R,D,D,D,"34D, 31R","18R, 17D","1D,1R"
connecticut,1980,"5D, 1R",R,,D,R,D,"103D, 48R","26D, 10R","1D,1R"
connecticut,1980,"5D, 1R",R,,D,R,D,"103D, 48R","26D, 10R","1D,1R"
connecticut,1981,"4D, 2R",R,,D,R,D,"83D, 68R","23D, 13R","1D,1R"
connecticut,1982,"4D, 2R",R,,D,R,D,"83D, 68R","23D, 13R","1D,1R"
connecticut,1982,"4D, 2R",R,,D,R,D,"83D, 68R","23D, 13R","1D,1R"
connecticut,1983,"4D, 2R",R,,D,R,D,"87D, 64R","23D, 13R","1D,1R"
connecticut,1984,"4D, 2R",R,,D,R,D,"87D, 64R","23D, 13R","1D,1R"
connecticut,1985,"3D, 3R",R,,D,R,D,"85R, 66D","24R, 12D","1D,1R"
connecticut,1986,"3D, 3R",R,,D,R,D,"85R, 66D","24R, 12D","1D,1R"
connecticut,1987,"3D, 3R",R,,D,R,D,"92D, 59R","25D, 11R","1D,1R"
connecticut,1988,"3D, 3R",R,,D,R,D,"92D, 59R","25D, 11R","1D,1R"
connecticut,1989,"3D, 3R",D,,D,R,D,"88D, 63R","23D, 13R",2D
connecticut,1990,"3D, 3R",D,,D,R,D,"88D, 63R","23D, 13R",2D
connecticut,1991,"3D, 3R",D,,D,R,C,"88D, 63R","20D, 16R",2D
connecticut,1992,"3D, 3R",D,,D,D,C,"88D, 63R","20D, 16R",2D
connecticut,1993,"3D, 3R",D,,D,D,C,"87D, 64R","19D, 17R",2D
connecticut,1994,"3D, 3R",D,,D,D,C,"87D, 64R","19D, 17R",2D
connecticut,1995,"3D, 3R",D,,D,D,R,"91D, 60R","19R, 17D",2D
connecticut,1996,"3D, 3R",D,,D,D,R,"91D, 60R","19R, 17D",2D
connecticut,1997,"4D, 2R",D,,D,D,R,"96D, 55R","19D, 17R",2D
connecticut,1997,"4D, 2R",D,,D,D,R,"96D, 55R","19D, 17R",2D
connecticut,1998,"4D, 2R",D,,D,D,R,"96D, 55R","19D, 17R",2D
connecticut,1999,"4D, 2R",D,,D,D,R,"96D, 55R","19D, 17R",2D
connecticut,2000,"4D, 2R",D,,D,D,R,"96D, 55R","19D, 17R",2D
connecticut,2001,"3D, 3R",D,,D,D,R,"100D, 51R","21D, 15R",2D
connecticut,2002,"3D, 3R",D,,D,D,R,"100D, 51R","21D, 15R",2D
connecticut,2003,"3R, 2D",D,,D,D,R,"94D, 57R","21D, 15R",2D
connecticut,2004,"3R, 2D",D,,D,D,R,"94D, 57R","21D, 15R",2D
connecticut,2004,"3R, 2D",D,,D,D,R,"94D, 57R","21D, 15R",2D
connecticut,2005,"3R, 2D",D,,D,D,R,"99D, 52R","24D, 12R",2D
connecticut,2006,"3R, 2D",D,,D,D,R,"99D, 52R","24D, 12R",2D
connecticut,2007,"4D, 1R",Joe Lieberman (ID),,D,D,R,"107D, 44R","24D, 12R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2008,"4D, 1R",Joe Lieberman (ID),,D,D,R,"107D, 44R","23D, 13R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2009,5D,Joe Lieberman (ID),,D,D,R,"114D, 37R","24D, 12R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2010,5D,Joe Lieberman (ID),,D,D,R,"114D, 37R","24D, 12R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2011,5D,Joe Lieberman (ID),,D,D,D,"99D, 52R","22D, 14R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2012,5D,Joe Lieberman (ID),,D,D,D,"99D, 52R","22D, 14R","1I,1i,1J,1a,3e,1L,1n,1m,1b,2D,1o,1r"
connecticut,2013,5D,D,,D,D,D,"98D, 53R","22D, 14R",2D
connecticut,2014,5D,D,,D,D,D,"97D, 54R","22D, 14R",2D
connecticut,2015,5D,D,,D,D,D,"87D, 64R","21D, 15R",2D
connecticut,2016,5D,D,,D,D,D,"87D, 64R","21D, 15R",2D
delaware,1980,1R,R,D,,R,R,"21D, 20R","13D, 8R","1D,1R"
delaware,1981,1R,R,D,,R,R,"25R, 16D","12D, 9R","1D,1R"
delaware,1982,1R,R,D,,R,R,"25R, 16D","12D, 9R","1D,1R"
delaware,1983,1D,R,D,,R,R,"25D, 16R","13D, 8R","1D,1R"
delaware,1984,1D,R,D,,R,R,"25D, 16R","13D, 8R","1D,1R"
delaware,1985,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1986,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1987,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1988,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1989,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1989,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1990,1D,R,D,,R,Michael N. Castle,"22R, 19D","13D, 8R","1D,1R"
delaware,1991,1D,R,D,,R,Michael N. Castle,"24R, 17D","15D, 6R","1D,1R"
delaware,1992,1D,R,D,,R,Michael N. Castle,"24R, 17D","15D, 6R","1D,1R"
delaware,1992,1D,R,D,,D,R,"24R, 17D","15D, 6R","1D,1R"
delaware,1993,1R,R,D,,D,D,"22R, 19D","15D, 6R","1D,1R"
delaware,1994,1R,R,D,,D,D,"22R, 19D","15D, 6R","1D,1R"
delaware,1995,1R,R,D,,D,D,"27R, 14D","12D, 9R","1D,1R"
delaware,1996,1R,R,D,,D,D,"27R, 14D","12D, 9R","1D,1R"
delaware,1997,1R,R,D,,D,D,"23R, 18D","12D, 9R","1D,1R"
delaware,1998,1R,R,D,,D,D,"23R, 18D","12D, 9R","1D,1R"
